PRICE_DATE,PRICE_YEAR,PRICE_MONTH,REGION_NAME,ISLAND_GROUP,MARKET_NAME,PROVINCE_NAME,COMMODITY_NAME,COMMODITY_CATEGORY,UNIT,PRICE_TYPE,PRICE_PHP,PRICE_USD,PRICE_USD_CURRENT_RATE,CURRENT_USD_PHP_RATE,REGIONAL_FOOD_CPI,PRICE_TO_CPI_RATIO,MONTHLY_BSP_RATE
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Iloilo,Iloilo,Pineapples,Vegetables And Fruits,KG,Retail,54.74,1.1078,1.106585132,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Negros Occidental,Negros Occidental,Pineapples,Vegetables And Fruits,KG,Retail,48,0.9714,0.9703340577,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Capiz,Capiz,Pineapples,Vegetables And Fruits,KG,Retail,36.6,0.7407,0.739879719,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Aklan,Aklan,Potatoes (Irish),Cereals And Tubers,KG,Retail,83.14,1.6825,1.680699449,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Negros Occidental,Negros Occidental,Rice (premium),Cereals And Tubers,KG,Retail,45.5,0.9208,0.9197958255,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Aklan,Aklan,Rice (premium),Cereals And Tubers,KG,Retail,46.2,0.9349,0.9339465306,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Capiz,Capiz,Rice (premium),Cereals And Tubers,KG,Retail,46.24,0.9357,0.9347551423,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Iloilo City,Iloilo,"Rice (regular, milled)",Cereals And Tubers,KG,Retail,42,0.8499,0.8490423005,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Negros Occidental,Negros Occidental,"Rice (regular, milled)",Cereals And Tubers,KG,Retail,37.9,0.767,0.7661595997,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Aklan,Aklan,"Rice (regular, milled)",Cereals And Tubers,KG,Retail,38.04,0.7698,0.7689897407,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Guimaras,Guimaras,"Rice (regular, milled)",Cereals And Tubers,KG,Retail,38.45,0.7781,0.7772780108,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Antique,Antique,Rice (special),Cereals And Tubers,KG,Retail,46.8,0.9471,0.9460757063,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Capiz,Capiz,Rice (special),Cereals And Tubers,KG,Retail,61.67,1.248,1.246677111,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Iloilo City,Iloilo,Rice (special),Cereals And Tubers,KG,Retail,65,1.3154,1.313994036,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Negros Occidental,Negros Occidental,Rice (special),Cereals And Tubers,KG,Retail,50.6,1.024,1.022893819,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Iloilo,Iloilo,Rice (special),Cereals And Tubers,KG,Retail,63,1.2749,1.273563451,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Antique,Antique,Rice (well milled),Cereals And Tubers,KG,Retail,42.8,0.8661,0.8652145348,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Aklan,Aklan,Rice (well milled),Cereals And Tubers,KG,Retail,42.4,0.858,0.8571284176,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Negros Occidental,Negros Occidental,Rice (well milled),Cereals And Tubers,KG,Retail,41.2,0.8338,0.8328700662,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Iloilo City,Iloilo,Rice (well milled),Cereals And Tubers,KG,Retail,44,0.8904,0.8894728862,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Guimaras,Guimaras,Rice (well milled),Cereals And Tubers,KG,Retail,45.49,0.9206,0.9195936726,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Iloilo,Iloilo,Rice (well milled),Cereals And Tubers,KG,Retail,45.16,0.9139,0.912922626,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Capiz,Capiz,Rice (well milled),Cereals And Tubers,KG,Retail,42.73,0.8647,0.8637994643,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Negros Occidental,Negros Occidental,Semolina (white),Cereals And Tubers,KG,Retail,41.4,0.8378,0.8369131248,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Negros Occidental,Negros Occidental,Semolina (yellow),Cereals And Tubers,KG,Retail,35,0.7083,0.7075352504,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Aklan,Aklan,Semolina (yellow),Cereals And Tubers,KG,Retail,26.6,0.5383,0.5377267903,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Antique,Antique,Semolina (yellow),Cereals And Tubers,KG,Retail,29.6,0.599,0.5983726689,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Capiz,Capiz,Semolina (yellow),Cereals And Tubers,KG,Retail,27.2,0.5504,0.549855966,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Guimaras,Guimaras,Semolina (yellow),Cereals And Tubers,KG,Retail,25.6,0.5181,0.5175114974,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Iloilo,Iloilo,Semolina (yellow),Cereals And Tubers,KG,Retail,30,0.6071,0.6064587861,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Negros Occidental,Negros Occidental,Shrimp (endeavor),"Meat, Fish And Eggs",KG,Retail,415.08,8.3999,8.390963764,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Capiz,Capiz,Shrimp (endeavor),"Meat, Fish And Eggs",KG,Retail,252.22,5.1041,5.098701167,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Aklan,Aklan,Shrimp (endeavor),"Meat, Fish And Eggs",KG,Retail,228.75,4.6292,4.624248244,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Iloilo,Iloilo,Shrimp (endeavor),"Meat, Fish And Eggs",KG,Retail,301.33,6.0979,6.0914742,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Antique,Antique,Shrimp (endeavor),"Meat, Fish And Eggs",KG,Retail,353.61,7.1559,7.148329711,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Antique,Antique,Shrimp (tiger),"Meat, Fish And Eggs",KG,Retail,522.95,10.5828,10.571587406,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Aklan,Aklan,Shrimp (tiger),"Meat, Fish And Eggs",KG,Retail,359.6,7.2771,7.269419316,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Capiz,Capiz,Shrimp (tiger),"Meat, Fish And Eggs",KG,Retail,544.44,11.0177,11.00601405,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Antique,Antique,Squashes,Vegetables And Fruits,KG,Retail,27,0.5464,0.5458129075,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Guimaras,Guimaras,Squashes,Vegetables And Fruits,KG,Retail,41.62,0.8423,0.8413604892,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Aklan,Aklan,Squashes,Vegetables And Fruits,KG,Retail,33.36,0.6751,0.6743821701,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Iloilo,Iloilo,Squashes,Vegetables And Fruits,KG,Retail,40,0.8095,0.8086117148,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Negros Occidental,Negros Occidental,Squashes,Vegetables And Fruits,KG,Retail,22,0.4452,0.4447364431,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Capiz,Capiz,Squashes,Vegetables And Fruits,KG,Retail,28.27,0.5721,0.5714863294,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Iloilo,Iloilo,Sweet Potato leaves,Vegetables And Fruits,KG,Retail,53.56,1.0839,1.082731086,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Guimaras,Guimaras,Sweet Potato leaves,Vegetables And Fruits,KG,Retail,32.15,0.6506,0.6499216657,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Aklan,Aklan,Sweet Potato leaves,Vegetables And Fruits,KG,Retail,30,0.6071,0.6064587861,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Negros Occidental,Negros Occidental,Sweet Potato leaves,Vegetables And Fruits,KG,Retail,18.97,0.3839,0.3834841057,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Capiz,Capiz,Sweet Potato leaves,Vegetables And Fruits,KG,Retail,35.87,0.7259,0.7251225552,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Antique,Antique,Sweet Potato leaves,Vegetables And Fruits,KG,Retail,19.7,0.3987,0.3982412695,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Antique,Antique,Sweet potatoes,Cereals And Tubers,KG,Retail,64.62,1.3077,1.306312225,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Guimaras,Guimaras,Sweet potatoes,Cereals And Tubers,KG,Retail,41.69,0.8437,0.8427755597,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Guimaras,Guimaras,Taro,Cereals And Tubers,KG,Retail,47.82,0.9677,0.966695305,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Antique,Antique,Taro,Cereals And Tubers,KG,Retail,52,1.0523,1.051195229,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Negros Occidental,Negros Occidental,Taro,Cereals And Tubers,KG,Retail,50,1.0118,1.010764643,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Iloilo,Iloilo,Taro,Cereals And Tubers,KG,Retail,56,1.1333,1.132056401,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Capiz,Capiz,Taro,Cereals And Tubers,KG,Retail,46.56,0.9422,0.941224036,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Aklan,Aklan,Taro,Cereals And Tubers,KG,Retail,47.57,0.9627,0.9616414818,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Capiz,Capiz,Tomatoes,Vegetables And Fruits,KG,Retail,45.78,0.9264,0.9254561075,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Aklan,Aklan,Tomatoes,Vegetables And Fruits,KG,Retail,47.29,0.957,0.9559811998,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Iloilo City,Iloilo,Tomatoes,Vegetables And Fruits,KG,Retail,60,1.2142,1.212917572,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Guimaras,Guimaras,Tomatoes,Vegetables And Fruits,KG,Retail,64,1.2952,1.293778744,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Iloilo,Iloilo,Water spinach,Vegetables And Fruits,KG,Retail,44.06,0.8916,0.8906858038,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Capiz,Capiz,Water spinach,Vegetables And Fruits,KG,Retail,33.33,0.6745,0.6737757113,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Antique,Antique,Water spinach,Vegetables And Fruits,KG,Retail,15.43,0.3123,0.311921969,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Negros Occidental,Negros Occidental,Water spinach,Vegetables And Fruits,KG,Retail,17,0.344,0.3436599788,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Aklan,Aklan,Water spinach,Vegetables And Fruits,KG,Retail,40,0.8095,0.8086117148,49.4675,,,49.4675
2020-07-15,2020,7,Region VI - Western Visayas,Visayas,Guimaras,Guimaras,Water spinach,Vegetables And Fruits,KG,Retail,25.54,0.5168,0.5162985799,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Anchovies,"Meat, Fish And Eggs",KG,Retail,120,2.4284,2.425835144,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Anchovies,"Meat, Fish And Eggs",KG,Retail,130,2.6308,2.627988073,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Anchovies,"Meat, Fish And Eggs",KG,Retail,100,2.0237,2.021529287,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Bananas (lakatan),Vegetables And Fruits,KG,Retail,82.25,1.6645,1.662707838,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Bananas (lakatan),Vegetables And Fruits,KG,Retail,60,1.2142,1.212917572,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu City,Cebu,Bananas (lakatan),Vegetables And Fruits,KG,Retail,92.26,1.867,1.86506292,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Bananas (lakatan),Vegetables And Fruits,KG,Retail,92.89,1.8798,1.877798555,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Bananas (lakatan),Vegetables And Fruits,KG,Retail,79.54,1.6096,1.607924395,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Bananas (latundan),Vegetables And Fruits,KG,Retail,40,0.8095,0.8086117148,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu City,Cebu,Bananas (latundan),Vegetables And Fruits,KG,Retail,62.26,1.2599,1.258604134,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Bananas (latundan),Vegetables And Fruits,KG,Retail,35.56,0.7196,0.7188558144,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Bananas (latundan),Vegetables And Fruits,KG,Retail,59.88,1.2118,1.210491737,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Bananas (latundan),Vegetables And Fruits,KG,Retail,48.54,0.9823,0.9812503159,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Bananas (saba),Vegetables And Fruits,KG,Retail,23.33,0.4721,0.4716227826,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Bananas (saba),Vegetables And Fruits,KG,Retail,34.22,0.6925,0.691767322,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Bananas (saba),Vegetables And Fruits,KG,Retail,48.57,0.9829,0.9818567747,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Bananas (saba),Vegetables And Fruits,KG,Retail,36.08,0.7301,0.7293677667,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,"Beans (green, fresh)",Vegetables And Fruits,KG,Retail,48.13,0.974,0.9729620458,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,"Beans (green, fresh)",Vegetables And Fruits,KG,Retail,78,1.5785,1.576792844,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu City,Cebu,"Beans (green, fresh)",Vegetables And Fruits,KG,Retail,50,1.0118,1.010764643,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,"Beans (green, fresh)",Vegetables And Fruits,KG,Retail,37.54,0.7597,0.7588820943,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,"Beans (green, fresh)",Vegetables And Fruits,KG,Retail,50.89,1.0298,1.028756254,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Beans (mung),Pulses And Nuts,KG,Retail,75.24,1.5226,1.520998635,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Beans (mung),Pulses And Nuts,KG,Retail,80,1.6189,1.61722343,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Beans (mung),Pulses And Nuts,KG,Retail,76,1.538,1.536362258,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Beans (mung),Pulses And Nuts,KG,Retail,84.08,1.7015,1.699701824,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Beans (string),Vegetables And Fruits,KG,Retail,82,1.6594,1.657654015,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Beans (string),Vegetables And Fruits,KG,Retail,33.54,0.6787,0.6780209228,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Beans (string),Vegetables And Fruits,KG,Retail,44.5,0.9005,0.8995805327,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu City,Cebu,Beans (string),Vegetables And Fruits,KG,Retail,56.77,1.1489,1.147622176,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Beans (string),Vegetables And Fruits,KG,Retail,98.93,2.002,1.999898924,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Bitter melon,Vegetables And Fruits,KG,Retail,70.11,1.4188,1.417294183,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Bitter melon,Vegetables And Fruits,KG,Retail,90,1.8213,1.819376358,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Bitter melon,Vegetables And Fruits,KG,Retail,65.31,1.3217,1.320260777,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Bitter melon,Vegetables And Fruits,KG,Retail,89.75,1.8163,1.814322535,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu City,Cebu,Bitter melon,Vegetables And Fruits,KG,Retail,104.52,2.1151,2.112902411,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Bottle gourd,Vegetables And Fruits,KG,Retail,31,0.6273,0.6266740789,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Bottle gourd,Vegetables And Fruits,KG,Retail,29.2,0.5909,0.5902865518,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Bottle gourd,Vegetables And Fruits,KG,Retail,39.78,0.805,0.8041643503,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Cabbage,Vegetables And Fruits,KG,Retail,83,1.6797,1.677869308,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Cabbage,Vegetables And Fruits,KG,Retail,46.38,0.9386,0.9375852833,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Cabbage,Vegetables And Fruits,KG,Retail,57.46,1.1628,1.161570728,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu City,Cebu,Cabbage,Vegetables And Fruits,KG,Retail,51.45,1.0412,1.040076818,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Cabbage,Vegetables And Fruits,KG,Retail,46.44,0.9398,0.9387982008,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Cabbage (chinese),Vegetables And Fruits,KG,Retail,45.46,0.92,0.9189872138,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Cabbage (chinese),Vegetables And Fruits,KG,Retail,70.13,1.4192,1.417698489,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu City,Cebu,Cabbage (chinese),Vegetables And Fruits,KG,Retail,72.9,1.4753,1.47369485,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Cabbage (chinese),Vegetables And Fruits,KG,Retail,88,1.7808,1.778945772,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Cabbage (chinese),Vegetables And Fruits,KG,Retail,88,1.7808,1.778945772,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Calamansi,Vegetables And Fruits,KG,Retail,90,1.8213,1.819376358,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu City,Cebu,Calamansi,Vegetables And Fruits,KG,Retail,89.03,1.8017,1.799767524,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Calamansi,Vegetables And Fruits,KG,Retail,89.14,1.8039,1.801991206,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Calamansi,Vegetables And Fruits,KG,Retail,76,1.538,1.536362258,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Calamansi,Vegetables And Fruits,KG,Retail,89.06,1.8023,1.800373983,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Carrots,Vegetables And Fruits,KG,Retail,86.62,1.7529,1.751048668,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Choko,Vegetables And Fruits,KG,Retail,24.92,0.5043,0.5037650983,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Choko,Vegetables And Fruits,KG,Retail,20,0.4047,0.4043058574,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Choko,Vegetables And Fruits,KG,Retail,22,0.4452,0.4447364431,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Choko,Vegetables And Fruits,KG,Retail,17.63,0.3568,0.3563956133,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Coconut,Vegetables And Fruits,KG,Retail,20,0.4047,0.4043058574,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Coconut,Vegetables And Fruits,KG,Retail,22,0.4452,0.4447364431,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Coconut,Vegetables And Fruits,KG,Retail,30,0.6071,0.6064587861,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Coconut,Vegetables And Fruits,KG,Retail,15,0.3036,0.303229393,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Crab,"Meat, Fish And Eggs",KG,Retail,245.19,4.9619,4.956587659,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Crab,"Meat, Fish And Eggs",KG,Retail,341,6.9007,6.893414868,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Crab,"Meat, Fish And Eggs",KG,Retail,315,6.3746,6.367817254,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu City,Cebu,Eggplants,Vegetables And Fruits,KG,Retail,59.84,1.2109,1.209683125,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Eggplants,Vegetables And Fruits,KG,Retail,54.15,1.0958,1.094658109,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Eggplants,Vegetables And Fruits,KG,Retail,65,1.3154,1.313994036,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Eggplants,Vegetables And Fruits,KG,Retail,76,1.538,1.536362258,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,Eggplants,Vegetables And Fruits,KG,Retail,48.44,0.9803,0.9792287866,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu City,Cebu,Eggs,"Meat, Fish And Eggs",UNIT,Retail,7.5,0.1518,0.1516146965,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Eggs,"Meat, Fish And Eggs",UNIT,Retail,6.9,0.1396,0.1394855208,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,Fish (frigate tuna),"Meat, Fish And Eggs",KG,Retail,190,3.845,3.840905645,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,Fish (frigate tuna),"Meat, Fish And Eggs",KG,Retail,196.73,3.9812,3.976954566,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Siquijor,Siquijor,Fish (frigate tuna),"Meat, Fish And Eggs",KG,Retail,175,3.5414,3.537676252,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Bohol,Bohol,"Fish (mackerel, fresh)","Meat, Fish And Eggs",KG,Retail,198.67,4.0204,4.016172234,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Negros Oriental,Negros Oriental,"Fish (mackerel, fresh)","Meat, Fish And Eggs",KG,Retail,173.68,3.5147,3.510992065,49.4675,,,49.4675
2020-07-15,2020,7,Region VII - Central Visayas,Visayas,Cebu,Cebu,"Fish (mackerel, fresh)","Meat, Fish And Eggs",KG,Retail,188.25,3.8096,3.805528883,49.4675,,,49.4675
